VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	IBERVILLE	FARNHAM	MARIEVILLE	SABREVOIS	STE MADELEINE	ST HYACINTHE 2	STE MARTINE	FLEURY	ST NAZAIRE	PHILIPSBURG	ST GUILLAUME	GRANBY	ST BERNARD DE LACOLLE	DRUMMONDVILLE	PIERREVILLE
Min Temp (deg C)	2012	9	12	4	1.16	12.8	10.8	13.0	12.5	12.0										
Min Temp (deg C)	2012	9	15	4	1.16	13.3	12.8	13.0	13.0	13.0										
Min Temp (deg C)	2012	9	17	4	1.16	6.1	5.5	7.0	5.0	5.0										
Min Temp (deg C)	2012	9	18	4	1.16	14.6	13.0	14.0	15.0	14.0										
Min Temp (deg C)	2012	9	20	4	1.16	2.5	1.0	3.0	2.0	1.0										
Min Temp (deg C)	2012	9	21	4	1.18	9.2	9.0	8.0	10.0		7.5									
Min Temp (deg C)	2012	9	25	4	1.16	9.2	7.5	10.0	8.0	9.5										
Min Temp (deg C)	2012	9	26	4	1.16	13.0	12.0	12.0	14.0	11.5										
Min Temp (deg C)	2012	9	27	4	1.16	4.6	3.0	4.0	5.0	3.5										
Min Temp (deg C)	2012	9	28	4	1.16	1.4	1.8	1.5	1.0	0.0										
Min Temp (deg C)	2012	9	29	4	1.16	9.3	10.6	9.0	9.0	8.5										
Min Temp (deg C)	2012	9	30	4	1.16	10.1	10.0	10.0	10.0	9.0										
Min Temp (deg C)	2012	10	1	4	1.16	10.3	10.5	10.0	10.0	10.0										
Min Temp (deg C)	2012	10	8	4	1.16	3.0	4.0	3.0	3.0	0.5										
Min Temp (deg C)	2012	10	10	4	1.16	8.2	6.0	7.5	8.0	9.0										
Min Temp (deg C)	2012	10	11	4	1.16	4.8	5.0	5.0	4.0	4.0										
Min Temp (deg C)	2012	10	12	4	1.16	3.3	2.0	3.0	3.0	3.0										
Min Temp (deg C)	2012	10	13	4	1.16	-2.8	-3.5	-3.0	-3.0	-4.0										
Min Temp (deg C)	2012	10	15	4	1.16	9.6	10.0	9.0	10.0	8.0										
Min Temp (deg C)	2012	10	16	4	1.16	5.3	4.5	5.0	5.0	5.0										
Min Temp (deg C)	2012	10	21	4	1.16	7.7	6.9	8.0	7.0	7.0										
Min Temp (deg C)	2012	10	22	4	1.16	6.5	6.0	6.0	6.5	6.0										
Min Temp (deg C)	2012	10	23	4	1.3	1.8	0.5	2.0		1.0	3.0									
Min Temp (deg C)	2012	10	24	4	1.16	-1.0	-3.0	-1.0	-1.0	-2.5										
Min Temp (deg C)	2012	10	25	4	1.16	1.5	-0.5	1.0	2.0	0.0										
Min Temp (deg C)	2012	10	29	4	1.16	8.1	7.5	8.0	8.0	7.0										
Min Temp (deg C)	2012	10	30	4	1.16	13.6	15.0	14.0	13.0	12.0										
Min Temp (deg C)	2012	11	7	4	1.16	-5.0	-5.8	-5.0	-5.0	-7.0										
Min Temp (deg C)	2012	11	10	4	1.3	-0.4	0.0	-1.0		-1.0	-1.0									
Min Temp (deg C)	2012	11	11	4	1.16	-1.6	-2.5	-2.0	-1.0	-4.0										
Min Temp (deg C)	2012	11	22	4	1.16	-1.5	-2.5	-1.0	-2.0	-3.0										
Min Temp (deg C)	2012	11	23	4	1.16	4.5	2.0	5.0	4.0	3.5										
Min Temp (deg C)	2012	11	27	4	1.16	-10.3	-10.3	-10.0	-11.0	-12.0										
Min Temp (deg C)	2012	11	28	4	1.16	-8.4	-9.0	-8.0	-9.0	-10.0										
Min Temp (deg C)	2012	11	29	4	1.16	-10.6	-12.5	-11.0	-10.0	-13.0										
Min Temp (deg C)	2012	11	30	4	1.27	-18.0	-20.8	-19.0		-17.5		-16.0								
Min Temp (deg C)	2012	12	1	4	1.2	-16.6	-19.0		-17.0	-17.5		-15.0								
Min Temp (deg C)	2012	12	7	4	1.16	-3.8	-5.0	-4.0	-4.0	-4.5										
Min Temp (deg C)	2012	12	8	4	1.16	0.8	0.0	0.0	1.0	0.0										
Min Temp (deg C)	2012	12	10	4	1.16	-2.4	-1.6	-3.0	-2.0	-5.0										
Min Temp (deg C)	2012	12	16	4	1.16	-10.5	-11.0	-11.0	-10.0	-13.0										
Min Temp (deg C)	2012	12	18	4	1.16	0.8	0.5	0.0	1.0	0.0										
Min Temp (deg C)	2012	12	20	4	1.16	-1.1	-1.5	-2.0	-1.0	-1.5										
Min Temp (deg C)	2012	12	23	4	1.2	-8.4	-8.7		-8.0	-10.5		-8.5								
Min Temp (deg C)	2012	12	28	4	1.16	-9.0	-10.0	-10.0	-9.0	-9.0										
Min Temp (deg C)	2013	1	2	4	1.16	-20.1	-26.0	-22.0	-19.0	-19.5										
Min Temp (deg C)	2013	1	4	4	1.16	-16.5	-16.0	-18.0	-15.0			-19.0								
Min Temp (deg C)	2013	1	5	4	1.23	-12.2			-11.0				-14.6		-12.5			-14.8		
Min Temp (deg C)	2013	1	6	4	1.16	-16.8	-19.5	-16.0	-18.0	-17.5										
Min Temp (deg C)	2013	1	7	4	1.15	-17.5		-18.0	-18.0	-18.5		-16.5								
Min Temp (deg C)	2013	1	8	4	1.16	-21.1	-24.1	-22.0	-22.0	-19.0										
Min Temp (deg C)	2013	1	11	4	1.27	-6.8	-8.5	-7.0		-7.5		-6.0								
Min Temp (deg C)	2013	1	15	4	1.27	-3.9	-4.0	-5.0		-4.5		-2.5								
Min Temp (deg C)	2013	1	17	4	1.16	-14.2	-14.5	-14.0	-15.0	-15.5										
Min Temp (deg C)	2013	1	20	4	1.22	-8.9			-9.0	-9.0	-9.0	-10.5								
Min Temp (deg C)	2013	1	25	4	1.2	-19.9	-20.1		-20.0	-21.0		-20.5								
Min Temp (deg C)	2013	1	30	4	1.2	-4.2	-4.8		-4.0	-6.0		-4.0								
Min Temp (deg C)	2013	1	31	4	1.22	-4.9			-4.0	-6.0	-5.0	-8.0								
Min Temp (deg C)	2013	2	1	4	1.16	-12.8	-13.5	-13.0	-13.0	-14.5										
Min Temp (deg C)	2013	2	2	4	1.16	-16.5	-16.0	-17.0	-16.5	-18.5										
Min Temp (deg C)	2013	2	3	4	1.2	-15.7	-16.8		-16.0	-16.5		-15.5								
Min Temp (deg C)	2013	2	4	4	1.16	-13.0	-12.6	-14.0	-13.0	-14.0										
Min Temp (deg C)	2013	2	5	4	1.16	-21.2	-24.0	-21.0	-22.0	-22.0										
Min Temp (deg C)	2013	2	6	4	1.16	-12.7	-14.5	-13.0	-13.0	-13.5										
Min Temp (deg C)	2013	2	7	4	1.16	-20.3	-21.6	-21.0	-20.0	-22.0										
Min Temp (deg C)	2013	2	8	4	1.17	-17.3		-18.0	-17.0	-19.5	-18.5									
Min Temp (deg C)	2013	2	9	4	1.16	-13.2	-14.5	-14.0	-13.0	-14.5										
Min Temp (deg C)	2013	2	10	4	1.2	-23.8	-27.0		-25.0	-23.5		-21.0								
Min Temp (deg C)	2013	2	11	4	1.2	-12.6	-16.8		-12.0	-14.0		-11.5								
Min Temp (deg C)	2013	2	12	4	1.2	0.8	0.1		1.0	-0.5		0.5								
Min Temp (deg C)	2013	2	13	4	1.2	-1.2	-1.6		-1.0	-2.5		-2.0								
Min Temp (deg C)	2013	2	14	4	1.25	-1.7			-2.0	-2.0	-2.5		-3.0							
Min Temp (deg C)	2013	2	15	4	1.24	-1.0	-2.0		-1.0	-2.0	-2.2									
Min Temp (deg C)	2013	2	16	4	1.24	-8.7	-9.0		-9.0	-10.0	-8.2									
Min Temp (deg C)	2013	2	17	4	1.2	-13.5	-14.0		-13.0	-15.0		-15.0								
Min Temp (deg C)	2013	2	18	4	1.2	-15.8	-16.0		-16.0	-16.0		-17.0								
Min Temp (deg C)	2013	2	19	4	1.2	-12.1	-13.5		-12.0	-13.5		-12.0								
Min Temp (deg C)	2013	2	20	4	1.16	-4.6	-4.8	-5.0	-5.0	-5.0										
Min Temp (deg C)	2013	2	21	4	1.16	-13.4	-13.9	-14.0	-14.0	-13.5										
Min Temp (deg C)	2013	2	22	4	1.16	-9.8	-18.2	-9.0	-11.0	-8.0										
Min Temp (deg C)	2013	2	23	4	1.16	-4.7	-6.8	-6.0	-4.0	-5.5										
Min Temp (deg C)	2013	2	24	4	1.16	0.3	-0.1	0.0	0.0	-0.5										
Min Temp (deg C)	2013	2	25	4	1.16	-1.3	-1.5	-2.0	-1.0	-2.5										
Min Temp (deg C)	2013	2	26	4	1.16	-1.3	-2.2	-1.0	-2.0	-2.0										
Min Temp (deg C)	2013	2	27	4	1.16	0.1	0.4	0.0	0.0	-1.5										
Min Temp (deg C)	2013	2	28	4	1.16	-0.3	-0.5	-1.0	0.0	-1.5										
Min Temp (deg C)	2013	3	3	4	1.2	-5.6	-6.0		-6.0	-5.0		-7.0								
Min Temp (deg C)	2013	3	4	4	1.16	-7.1	-7.6	-8.0	-7.0	-7.5										
Min Temp (deg C)	2013	3	7	4	1.16	-1.6	-1.6	-2.0	-2.0			-1.5								
Min Temp (deg C)	2013	3	8	4	1.16	-2.2	-2.6	-3.0	-2.0	-3.0										
Min Temp (deg C)	2013	3	19	4	1.16	-3.9	-3.5	-4.0	-4.0	-6.0										
Min Temp (deg C)	2013	3	20	4	1.16	-5.3	-5.5	-6.0	-5.0	-7.0										
Min Temp (deg C)	2013	3	22	4	1.16	-8.5	-12.2	-8.0	-9.0	-9.5										
Min Temp (deg C)	2013	3	23	4	1.16	-5.1	-6.0	-6.0	-5.0	-5.5										
Min Temp (deg C)	2013	3	24	4	1.16	-1.0	-0.8	-1.0	-2.0	-1.0										
Min Temp (deg C)	2013	3	25	4	1.16	-5.6	-6.4	-6.0	-7.0	-3.5										
Min Temp (deg C)	2013	3	27	4	1.16	-0.9	-2.0	-1.0	-1.0	-2.0										
Min Temp (deg C)	2013	3	28	4	1.16	0.8	0.5	0.0	1.0	0.0										
Min Temp (deg C)	2013	3	30	4	1.16	-1.2	-1.2	-1.0	-2.0	-2.0										
Min Temp (deg C)	2013	3	31	4	1.16	-0.3	-2.0	0.0	-1.0	-0.5										
Min Temp (deg C)	2013	4	1	4	1.16	1.4	1.0	1.0	1.0	1.0										
Min Temp (deg C)	2013	4	3	4	1.16	-4.2	-4.5	-5.0	-4.0	-5.5										
Min Temp (deg C)	2013	4	4	4	1.16	-3.6	-4.0	-4.0	-4.0	-4.0										
Min Temp (deg C)	2013	4	5	4	1.16	0.2	-0.1	0.0	0.0	-1.0										
Min Temp (deg C)	2013	4	6	4	1.16	-5.8	-6.0	-6.0	-6.0	-7.5										
Min Temp (deg C)	2013	4	7	4	1.16	-1.7	-2.5	-2.0	-2.0	-2.0										
Min Temp (deg C)	2013	4	8	4	1.16	3.2	3.5	3.0	3.0	2.0										
Min Temp (deg C)	2013	4	9	4	1.16	2.6	2.0	2.0	3.0	1.0										
Min Temp (deg C)	2013	4	10	4	1.16	4.3	4.0	4.0	4.0	4.0										
Min Temp (deg C)	2013	4	13	4	1.16	0.2	0.0	0.0	0.0	-1.0										
Min Temp (deg C)	2013	4	14	4	1.16	2.2	2.5	2.0	2.0	1.0										
Min Temp (deg C)	2013	4	15	4	1.16	-0.6	-2.0	0.0	-1.0	-2.5										
Min Temp (deg C)	2013	4	17	4	1.16	2.4	3.0	2.0	2.0	2.0										
Min Temp (deg C)	2013	4	18	4	1.16	2.0	1.0	2.0	2.0	0.5										
Min Temp (deg C)	2013	4	19	4	1.16	12.2	13.8	13.0	11.0			10.5								
Min Temp (deg C)	2013	4	21	4	1.16	-1.7	-1.0	-2.0	-2.0	-3.0										
Min Temp (deg C)	2013	4	22	4	1.16	-3.3	-3.0	-3.0	-4.0	-4.5										
Min Temp (deg C)	2013	4	23	4	1.16	0.9	-0.6	1.0	1.0	-1.0										
Min Temp (deg C)	2013	4	27	4	1.16	-0.4	-0.5	0.0	-1.0	-2.0										
Min Temp (deg C)	2013	4	28	4	1.2	1.6	1.8		1.0	1.0		2.0								
Min Temp (deg C)	2013	4	29	4	1.16	10.1	8.0	11.0	10.0	7.5										
Min Temp (deg C)	2013	5	1	4	1.16	10.2	8.5	11.0	10.0	8.0										
Min Temp (deg C)	2013	5	2	4	1.16	10.6	7.8	10.0	11.0	10.0										
Min Temp (deg C)	2013	5	3	4	1.16	9.3	8.5	9.5	10.0	5.5										
Min Temp (deg C)	2013	5	4	4	1.16	6.2	7.0	6.0	6.0	5.0										
Min Temp (deg C)	2013	5	5	4	1.16	10.0	7.0	11.0	10.0	7.0										
Min Temp (deg C)	2013	5	6	4	1.16	13.6	10.5	15.0	13.0	11.5										
Min Temp (deg C)	2013	5	7	4	1.16	11.6	8.0	12.0	12.0	9.5										
Min Temp (deg C)	2013	5	8	4	1.16	11.0	10.0	11.0	11.0	9.5										
Min Temp (deg C)	2013	5	9	4	1.16	15.5	15.0	16.0	15.0	14.5										
Min Temp (deg C)	2013	5	10	4	1.16	12.4	13.0	12.0	13.0	10.0										
Min Temp (deg C)	2013	5	11	4	1.16	12.4	13.0	13.0	12.0	10.0										
Min Temp (deg C)	2013	5	12	4	1.16	10.6	10.0	11.0	10.0	9.5										
Min Temp (deg C)	2013	5	13	4	1.18	3.4	4.0	3.0	3.0		3.5									
Min Temp (deg C)	2013	5	14	4	1.16	-0.0	-1.0	0.0	0.0	-2.0										
Min Temp (deg C)	2013	5	15	4	1.16	1.9	0.0	3.0	1.0	0.5										
Min Temp (deg C)	2013	5	16	4	1.28	10.1	10.5	10.0			10.5	9.0								
Min Temp (deg C)	2013	5	17	4	1.16	7.0	7.0	7.0	7.0	5.0										
Min Temp (deg C)	2013	5	18	4	1.16	6.7	5.5	7.0	6.0	6.5										
Min Temp (deg C)	2013	5	19	4	1.16	7.0	4.5	7.5	7.0	5.0										
Min Temp (deg C)	2013	5	20	4	1.16	13.7	13.9	14.0	13.0	13.0										
Min Temp (deg C)	2013	5	21	4	1.27	13.1	12.9	13.0		12.0		13.5								
Min Temp (deg C)	2013	5	22	4	1.16	13.3	13.8	13.5	13.0	11.5										
Min Temp (deg C)	2013	5	23	4	1.16	17.8	18.5	18.0	18.0	15.0										
Min Temp (deg C)	2013	5	24	4	1.16	7.7	6.5	7.5	8.0	6.0										
Min Temp (deg C)	2013	5	25	4	1.16	5.7	5.0	5.0	6.0	4.5										
Min Temp (deg C)	2013	5	26	4	1.16	5.2	5.0	5.0	5.0	4.0										
Min Temp (deg C)	2013	5	27	4	1.16	3.3	3.5	3.0	3.0	2.5										
Min Temp (deg C)	2013	5	28	4	1.16	6.4	5.0	7.0	6.0	4.5										
Min Temp (deg C)	2013	5	29	4	1.15	13.9		14.0	14.0	12.0		13.5								
Min Temp (deg C)	2013	5	30	4	1.2	15.9	17.0		15.0	15.0		17.0								
Min Temp (deg C)	2013	5	31	4	1.23	18.5	19.0		17.0		19.0	20.5								
Min Temp (deg C)	2013	6	1	4	1.16	20.7	20.0	22.0	20.0			18.5								
Min Temp (deg C)	2013	6	2	4	1.16	19.6	20.0	20.0	19.0	19.0										
Min Temp (deg C)	2013	6	3	4	1.16	14.8	14.5	15.0	14.0	15.0										
Min Temp (deg C)	2013	6	4	4	1.16	9.6	9.5	10.0	9.0	8.5										
Min Temp (deg C)	2013	6	5	4	1.16	5.6	5.0	6.0	5.0	4.5										
Min Temp (deg C)	2013	6	6	4	1.16	9.2	9.0	9.5	9.0	7.0										
Min Temp (deg C)	2013	6	7	4	1.16	11.7	12.0	12.0	11.0	11.0										
Min Temp (deg C)	2013	6	8	4	1.16	11.2	11.0	11.0	11.0	10.5										
Min Temp (deg C)	2013	6	9	4	1.23	14.3	14.0		14.0		14.2	14.0								
Min Temp (deg C)	2013	6	10	4	1.16	10.6	10.0	11.0	10.0	9.5										
Min Temp (deg C)	2013	6	11	4	1.16	13.6	14.0	13.0	14.0	12.0										
Min Temp (deg C)	2013	6	12	4	1.16	12.6	12.0	13.0	12.0	11.5										
Min Temp (deg C)	2013	6	13	4	1.16	10.5	11.0	11.0	10.0	8.5										
Min Temp (deg C)	2013	6	14	4	1.16	11.8	11.0	12.0	11.0			12.5								
Min Temp (deg C)	2013	6	15	4	1.16	10.0	8.0	10.0	10.0			9.5								
Min Temp (deg C)	2013	6	16	4	1.16	11.8	11.5	11.0	12.0	11.5										
Min Temp (deg C)	2013	6	17	4	1.16	13.0	12.5	13.0	13.0	11.5										
Min Temp (deg C)	2013	6	18	4	1.16	9.1	9.0	9.0	9.0	7.5										
Min Temp (deg C)	2013	6	19	4	1.16	7.3	7.5	7.5	7.0	5.5										
Min Temp (deg C)	2013	6	20	4	1.2	9.1	8.0		9.0	9.5		8.0								
Min Temp (deg C)	2013	6	21	4	1.16	14.6	13.0	15.0	14.0	14.0										
Min Temp (deg C)	2013	6	22	4	1.16	17.1	16.0	17.0	17.0			17.0								
Min Temp (deg C)	2013	6	23	4	1.27	18.0	18.0	18.0		17.0		18.0								
Min Temp (deg C)	2013	6	24	4	1.16	20.0	19.0	20.0	20.0	19.0										
Min Temp (deg C)	2013	6	25	4	1.16	19.5	19.0	20.0	19.0	18.5										
Min Temp (deg C)	2013	6	26	4	1.16	18.6	19.5	18.5	19.0	16.0										
Min Temp (deg C)	2013	6	27	4	1.16	15.9	16.5	16.0	16.0	13.5										
Min Temp (deg C)	2013	6	28	4	1.16	13.2	13.0	13.5	13.0	11.5										
Min Temp (deg C)	2013	6	29	4	1.16	13.7	14.0	14.0	13.0	13.0										
Min Temp (deg C)	2013	6	30	4	1.16	15.6	16.0	16.0	15.0	14.5										
Min Temp (deg C)	2013	7	1	4	1.16	15.5	15.5	16.0	15.0	14.0										
Min Temp (deg C)	2013	7	2	4	1.16	15.1	15.0	15.0	15.0	14.0										
Min Temp (deg C)	2013	7	3	4	1.16	17.3	17.8	17.5	17.0	16.0										
Min Temp (deg C)	2013	7	4	4	1.16	19.3	19.0	20.0	19.0	17.5										
Min Temp (deg C)	2013	7	5	4	1.16	19.6	20.0	20.0	19.0	19.0										
Min Temp (deg C)	2013	7	6	4	1.16	21.6	22.0	22.0	21.0	20.5										
Min Temp (deg C)	2013	7	7	4	1.16	19.4	18.5	20.0	18.0			20.5								
Min Temp (deg C)	2013	7	8	4	1.2	16.6	17.5		16.0	16.0		16.5								
Min Temp (deg C)	2013	7	9	4	1.16	17.5	17.5	18.0	17.0	16.5										
Min Temp (deg C)	2013	7	10	4	1.16	21.3	21.0	21.0	21.0	21.5										
Min Temp (deg C)	2013	7	11	4	1.16	19.5	20.0	20.0	19.0	18.0										
Min Temp (deg C)	2013	7	12	4	1.16	12.6	12.0	12.5	12.0			13.5								
Min Temp (deg C)	2013	7	13	4	1.16	12.9	12.5	14.0	12.0	11.0										
Min Temp (deg C)	2013	7	14	4	1.17	19.3		19.5	19.0		18.0	19.0								
Min Temp (deg C)	2013	7	15	4	1.16	20.3		20.0	20.0			21.5	19.0							
Min Temp (deg C)	2013	7	16	4	1.22	19.7	19.0		19.0			20.0	20.0							
Min Temp (deg C)	2013	7	17	4	1.17	22.2	21.0	22.0	22.0				22.5							
Min Temp (deg C)	2013	7	18	4	1.16	19.7		20.0	19.0			20.0	19.0							
Min Temp (deg C)	2013	7	19	4	1.16	21.4	21.0	22.0	21.0	20.0										
Min Temp (deg C)	2013	7	20	4	1.16	21.0	21.0	21.0	21.0	20.0										
Min Temp (deg C)	2013	7	21	4	1.16	12.9	12.8	12.0	13.0			13.5								
Min Temp (deg C)	2013	7	22	4	1.16	9.3	9.0	9.5	9.0	8.0										
Min Temp (deg C)	2013	7	23	4	1.16	17.5	17.5	18.0	17.0	16.5										
Min Temp (deg C)	2013	7	24	4	1.16	14.6	14.8	14.5	14.0	14.5										
Min Temp (deg C)	2013	7	25	4	1.16	5.9	5.0	6.0	6.0	4.0										
Min Temp (deg C)	2013	7	26	4	1.16	8.9	8.0	9.0	9.0	7.0										
Min Temp (deg C)	2013	7	27	4	1.18	12.0	13.5	12.0	11.0		13.1									
Min Temp (deg C)	2013	7	28	4	1.16	16.6	16.0	16.0	17.0	15.5										
Min Temp (deg C)	2013	7	29	4	1.16	16.6	17.0	17.0	16.0	15.5										
Min Temp (deg C)	2013	7	30	4	1.16	14.1	14.0	14.5	13.0			14.5								
Min Temp (deg C)	2013	7	31	4	1.16	13.9	12.5	14.5	13.0	13.5										
Min Temp (deg C)	2013	8	1	4	1.16	15.7	16.0	16.0	15.0	15.0										
Min Temp (deg C)	2013	8	2	4	1.16	16.9	17.0	17.5	16.0			16.0								
Min Temp (deg C)	2013	8	3	4	1.16	15.8	16.0	16.0	15.0	16.0										
Min Temp (deg C)	2013	8	4	4	1.16	13.3	13.1	13.5	13.0	12.0										
Min Temp (deg C)	2013	8	5	4	1.16	8.7	8.5	9.0	8.0	8.0										
Min Temp (deg C)	2013	8	6	4	1.16	10.6	10.5	11.0	10.0	9.5										
Min Temp (deg C)	2013	8	9	4	1.32	19.6	19.8	19.5			19.5		18.5							
