VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	ST HYACINTHE 2	FLEURY	STE MADELEINE	MARIEVILLE	ST GUILLAUME	ST NAZAIRE	IBERVILLE	FARNHAM	DRUMMONDVILLE	SABREVOIS	ST AMABLE	GRANBY	PIERREVILLE	DANVILLE	STE MARTINE	PHILIPSBURG	ST BERNARD DE LACOLLE	VERCHERES
Total Precip (mm)	2011	2	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	4	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	5	4	3.26	19.3	20.0	22.0	15.0		23.0												
Total Precip (mm)	2011	2	6	4	3.26	1.3	1.0	2.0	0.0		2.0												
Total Precip (mm)	2011	2	7	4	3.26	4.9	6.0	6.8	3.0		4.0												
Total Precip (mm)	2011	2	8	4	3.26	3.9	2.0	2.0	10.0		2.0												
Total Precip (mm)	2011	2	9	4	3.26	3.8	12.0	2.0	0.0		7.0												
Total Precip (mm)	2011	2	10	4	3.26	0.2	0.0	0.0	0.0		1.0												
Total Precip (mm)	2011	2	11	4	3.26	1.0	1.0	1.0	1.0		1.0												
Total Precip (mm)	2011	2	12	4	3.26	0.5	2.0	0.0	0.0		1.0												
Total Precip (mm)	2011	2	13	4	3.26	8.6	9.5	11.0	4.0		11.0												
Total Precip (mm)	2011	2	14	4	3.26	1.9	2.0	2.6	1.0		2.0												
Total Precip (mm)	2011	2	15	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	16	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	17	4	3.26	6.4	5.0	6.0	9.0		6.0												
Total Precip (mm)	2011	2	18	4	3.26	1.4	2.0	1.0	2.0		1.4												
Total Precip (mm)	2011	2	19	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	20	4	3.26	0.4	0.0	1.0	0.0		0.0												
Total Precip (mm)	2011	2	21	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	22	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	23	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	24	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	25	4	3.26	2.9	1.0	4.0	2.0		4.0												
Total Precip (mm)	2011	2	26	4	3.26	0.4	0.0	1.0	0.0		0.0												
Total Precip (mm)	2011	2	27	4	3.26	1.2	0.0	2.0	2.0		0.0												
Total Precip (mm)	2011	2	28	4	3.5	10.6	14.5		10.0	10.0	10.0												
Total Precip (mm)	2011	3	1	4	3.26	1.6	2.0	2.0	0.0		3.0												
Total Precip (mm)	2011	3	2	4	3.43	0.4	1.0	0.0	0.0	2.0													
Total Precip (mm)	2011	3	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	4	4	3.26	0.2	0.0	0.0	1.0		0.0												
Total Precip (mm)	2011	3	5	4	3.26	25.4	43.5	34.0	0.0		34.0												
Total Precip (mm)	2011	3	6	4	3.53	15.6	16.0	26.0		10.0	0.0												
Total Precip (mm)	2011	3	7	4	3.26	8.8	8.0	7.0	8.0		15.0												
Total Precip (mm)	2011	3	8	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	9	4	3.26	10.9	15.0	15.0	7.0		8.0												
Total Precip (mm)	2011	3	10	4	3.26	21.3	20.7	26.2	23.0		15.8												
Total Precip (mm)	2011	3	11	4	3.26	1.2	2.0	1.2	2.0		0.0												
Total Precip (mm)	2011	3	12	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	13	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	14	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	15	4	3.26	0.5	0.0	0.0	2.0		0.0												
Total Precip (mm)	2011	3	16	4	3.26	1.0	1.5	0.4	2.5		0.0												
Total Precip (mm)	2011	3	17	4	3.26	2.4	3.0	0.0	7.0		1.4												
Total Precip (mm)	2011	3	18	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	19	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	20	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	21	4	3.26	4.3	9.0	3.0	3.0		6.0												
Total Precip (mm)	2011	3	22	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	23	4	3.26	0.9	1.0	1.0	0.0		2.0												
Total Precip (mm)	2011	3	24	4	3.26	0.1	1.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	25	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	26	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	27	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	28	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	29	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	3	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	1	4	3.43	3.7	5.0	3.0	5.0	3.0													
Total Precip (mm)	2011	4	2	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	4	4	3.26	6.8	5.5	6.6	10.0		5.5												
Total Precip (mm)	2011	4	5	4	3.26	4.6	6.0	2.8	6.0		6.0												
Total Precip (mm)	2011	4	6	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	7	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	8	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	9	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	10	4	3.26	11.2	8.0	15.0	19.0		0.0												
Total Precip (mm)	2011	4	11	4	3.26	0.5	0.0	0.0	0.0		2.4												
Total Precip (mm)	2011	4	12	4	3.26	0.2	0.0	0.0	1.0		0.0												
Total Precip (mm)	2011	4	13	4	3.26	6.5	7.5	6.6	7.0		6.5												
Total Precip (mm)	2011	4	14	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	15	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	16	4	3.26	19.4	34.5	8.5	30.0		20.0												
Total Precip (mm)	2011	4	17	4	3.26	12.8	4.0	32.0	2.0		1.2												
Total Precip (mm)	2011	4	18	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	19	4	3.26	1.8	0.0	0.8	6.0		0.0												
Total Precip (mm)	2011	4	20	4	3.43	18.0	23.0		13.5		19.8					23.2							
Total Precip (mm)	2011	4	21	4	3.26	1.3	0.0	1.6	2.0		1.2												
Total Precip (mm)	2011	4	22	4	3.26	1.6	0.0	4.0	0.5		0.0												
Total Precip (mm)	2011	4	23	4	3.43	2.4	3.0	2.2	3.0	2.2													
Total Precip (mm)	2011	4	24	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	4	25	4	3.26	1.9	1.2	2.2	4.0		0.0												
Total Precip (mm)	2011	4	26	4	3.26	11.5	10.5	10.0	17.5		10.0												
Total Precip (mm)	2011	4	27	4	3.26	11.9	11.0	11.2	16.5		10.9												
Total Precip (mm)	2011	4	28	4	3.26	2.5	2.0	2.2	3.0		3.3												
Total Precip (mm)	2011	4	29	4	3.26	0.1	0.0	0.0	0.0		0.4												
Total Precip (mm)	2011	4	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	1	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	2	4	3.26	0.6	0.0	0.0	1.5		1.2												
Total Precip (mm)	2011	5	3	4	3.26	41.5	44.2	49.2	45.0		31.4												
Total Precip (mm)	2011	5	4	4	3.26	13.3	14.5	17.6	13.0		8.5												
Total Precip (mm)	2011	5	5	4	3.26	5.7	8.7	5.0	6.0		5.8												
Total Precip (mm)	2011	5	6	4	3.43	0.5	1.5	0.0	0.0	2.4													
Total Precip (mm)	2011	5	7	4	3.43	0.0	0.0	0.0	0.0	0.0													
Total Precip (mm)	2011	5	8	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	9	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	10	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	11	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	12	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	13	4	3.43	8.5	7.2	10.0	10.0	5.4													
Total Precip (mm)	2011	5	14	4	3.26	22.3	16.5	25.8	24.0		22.4												
Total Precip (mm)	2011	5	15	4	3.28	11.5		12.2	18.0	9.2	5.6												
Total Precip (mm)	2011	5	16	4	3.26	10.0	12.7	8.8	12.0		10.0												
Total Precip (mm)	2011	5	17	4	3.26	0.6	1.2	0.0	1.0		1.0												
Total Precip (mm)	2011	5	18	4	3.26	2.7	3.5	1.6	2.0		5.2												
Total Precip (mm)	2011	5	19	4	3.26	4.3	1.0	10.0	1.0		1.2												
Total Precip (mm)	2011	5	20	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	21	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	5	22	4	3.26	3.2	3.0	2.8	4.5		3.2												
Total Precip (mm)	2011	5	23	4	3.26	5.3	3.0	7.8	6.0		3.0												
Total Precip (mm)	2011	5	24	4	3.26	0.2	0.0	0.0	1.0		0.0												
Total Precip (mm)	2011	5	25	4	3.26	0.1	0.0	0.4	0.0		0.0												
Total Precip (mm)	2011	5	26	4	3.26	16.4	20.2	11.6	16.0		25.4												
Total Precip (mm)	2011	5	27	4	3.26	7.6	8.2	8.8	8.0		6.2												
Total Precip (mm)	2011	5	28	4	3.26	16.9	10.2	20.0	10.0		26.6												
Total Precip (mm)	2011	5	29	4	3.26	3.2	2.2	3.0	4.0		4.0												
Total Precip (mm)	2011	5	30	4	3.43	0.0	0.0	0.0	0.0	0.0													
Total Precip (mm)	2011	5	31	4	3.26	0.6	0.0	0.0	1.0		1.4												
Total Precip (mm)	2011	6	1	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	2	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	4	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	5	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	6	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	7	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	8	4	3.26	5.6	0.0	14.0	2.0		0.0												
Total Precip (mm)	2011	6	9	4	3.26	3.1	7.2	0.0	0.0		9.8												
Total Precip (mm)	2011	6	10	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	11	4	3.26	2.1	3.5	2.8	0.0		2.8												
Total Precip (mm)	2011	6	12	4	3.53	20.6	12.8	25.6		13.2	18.8												
Total Precip (mm)	2011	6	13	4	3.26	0.4	0.0	1.2	0.0		0.0												
Total Precip (mm)	2011	6	14	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	15	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	16	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	17	4	3.26	0.6	2.5	0.0	1.0		0.0												
Total Precip (mm)	2011	6	18	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	19	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	20	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	21	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	6	22	4	3.26	0.2	0.0	0.0	1.0		0.0												
Total Precip (mm)	2011	6	23	4	3.26	17.9	13.5	12.8	21.0		28.8												
Total Precip (mm)	2011	6	24	4	3.26	12.3	23.7	17.6	8.0		4.0												
Total Precip (mm)	2011	6	25	4	3.26	9.7	19.5	12.4	3.0		9.0												
Total Precip (mm)	2011	6	26	4	3.26	13.5	2.0	18.0	11.0		18.2												
Total Precip (mm)	2011	7	9	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	10	22	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	10	24	4	3.26	3.4	3.5	4.0	6.0		0.0												
Total Precip (mm)	2011	10	28	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	10	29	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	10	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	10	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	11	17	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	12	28	4	3.26	2.5	5.0	2.0	2.0		3.0												
Total Precip (mm)	2012	1	17	4	3.47	7.1	9.2		8.0	4.0							5.6						
Total Precip (mm)	2012	2	22	4	3.26	1.9	0.0	1.0	2.5		4.2												
Total Precip (mm)	2012	9	7	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2012	10	15	4	3.26	0.5	0.0	0.6	1.0		0.0												
Total Precip (mm)	2012	12	4	4	3.26	10.8	9.4	9.0	12.0		15.4												
Total Precip (mm)	2012	12	10	4	3.26	8.0	10.0	7.8	7.0		9.8												
Total Precip (mm)	2012	12	17	4	3.28	11.1		12.2	14.0	5.0	10.0												
Total Precip (mm)	2012	12	18	4	3.45	13.4		17.2	12.5	10.0						10.0							
Total Precip (mm)	2012	12	20	4	3.26	6.5	0.0	11.2	9.0		1.0												
Total Precip (mm)	2012	12	23	4	3.26	1.2	0.0	1.0	0.0		4.0												
Total Precip (mm)	2012	12	26	4	3.26	7.7	0.0	8.0	16.0		4.0												
Total Precip (mm)	2013	2	5	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	2	23	4	3.26	5.2	5.0	5.6	5.0		6.0												
Total Precip (mm)	2013	4	18	4	3.43	0.3	1.3	0.0	0.0	1.0													
Total Precip (mm)	2013	7	4	4	3.26	0.8	0.0	0.0	0.0		3.6												
Total Precip (mm)	2013	7	16	4	3.53	0.0	0.0	0.0		0.0	0.0												
Total Precip (mm)	2013	7	17	4	3.26	8.2	14.0	1.2	4.0		22.6												
Total Precip (mm)	2013	7	22	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	7	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	8	3	4	3.45	1.8		2.4	2.0	0.5						2.0							
Total Precip (mm)	2013	8	12	4	3.26	7.0	10.0	6.4	8.0		6.5												
Total Precip (mm)	2013	9	6	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	9	10	4	3.26	8.4	2.8	4.4	13.0		14.8												
Total Precip (mm)	2013	9	15	4	3.26	9.6	7.6	9.2	11.0		11.5												
Total Precip (mm)	2013	9	29	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	10	6	4	3.26	4.5	4.8	4.6	6.0		3.2												
Total Precip (mm)	2013	10	8	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2013	10	18	4	3.26	1.7	1.6	3.4	0.0		1.2												
Total Precip (mm)	2013	10	25	4	3.43	0.4	0.4	0.8	0.0	0.0													
Total Precip (mm)	2013	10	28	4	3.43	0.2	0.0	0.6	0.0	0.0													
Total Precip (mm)	2013	12	12	4	3.26	0.8	0.0	1.0	0.0		2.0												
Total Precip (mm)	2013	12	19	4	3.28	1.4		0.0	0.0	4.0	5.0												
