VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	AUTEUIL	RIVIERE DES PRAIRIES	VERCHERES	ST JACQUES	ST JANVIER	STE MADELEINE	FLEURY	MARIEVILLE	ST AMABLE	SOREL	PIERREVILLE	STE MARTINE	ST GUILLAUME	ST HYACINTHE 2	ST BERNARD DE LACOLLE	PHILIPSBURG	ST NAZAIRE	SABREVOIS
Min Temp (deg C)	2008	2	2	4	1.29	-7.7	-8.0	-7.0	-9.0				-8.0										
Min Temp (deg C)	2008	2	6	4	1.33	-4.4	-4.5	-4.0			-5.0		-4.0										
Min Temp (deg C)	2008	2	9	4	1.34	-10.3	-11.0	-9.0			-10.0	-12.0											
Min Temp (deg C)	2008	2	10	4	1.31	-6.0	-6.0	-6.0	-6.5		-7.0												
Min Temp (deg C)	2008	2	11	4	1.29	-16.0	-16.5	-16.0	-16.0				-16.0										
Min Temp (deg C)	2008	2	13	4	1.29	-14.9	-14.5	-15.0	-17.0				-14.0										
Min Temp (deg C)	2008	2	15	4	1.29	-11.3	-12.5	-10.0	-11.0				-12.0										
Min Temp (deg C)	2008	2	16	4	1.29	-22.4	-22.0	-22.0	-26.0				-21.0										
Min Temp (deg C)	2008	2	17	4	1.29	-19.0	-19.5	-19.0	-19.0				-19.0										
Min Temp (deg C)	2008	2	23	4	1.29	-15.4	-15.5	-16.0	-21.0				-10.0										
Min Temp (deg C)	2008	2	26	4	1.29	-2.5	-3.5	-2.0	-3.0				-2.0										
Min Temp (deg C)	2008	2	27	4	1.29	-9.7	-10.0	-9.0	-11.0				-10.0										
Min Temp (deg C)	2008	3	2	4	1.29	-11.4	-11.5	-11.0	-11.0				-13.0										
Min Temp (deg C)	2008	3	3	4	1.29	-12.9	-15.0	-8.0	-18.0				-13.0										
Min Temp (deg C)	2008	3	5	4	1.29	-9.6	-10.0	-10.0	-11.0				-8.0										
Min Temp (deg C)	2008	3	7	4	1.29	-8.8	-9.0	-9.0	-10.0				-8.0										
Min Temp (deg C)	2008	3	9	4	1.29	-9.5	-10.0	-9.0	-11.0				-9.0										
Min Temp (deg C)	2008	3	13	4	1.29	-17.7	-19.0	-16.0	-21.0				-16.0										
Min Temp (deg C)	2008	3	14	4	1.29	-9.6	-9.0	-9.0	-13.0				-9.0										
Min Temp (deg C)	2008	3	15	4	1.29	-7.4	-8.0	-6.0	-10.0				-7.0										
Min Temp (deg C)	2008	3	21	4	1.29	-10.0	-10.5	-10.0	-10.0				-10.0										
Min Temp (deg C)	2008	3	22	4	1.29	-11.0	-11.5	-11.0	-11.0				-11.0										
Min Temp (deg C)	2008	3	26	4	1.29	-0.7	-0.5	0.0	-4.0				0.0										
Min Temp (deg C)	2008	3	28	4	1.29	-5.9	-5.5	-5.0	-10.0				-5.0										
Min Temp (deg C)	2008	4	4	4	1.31	-5.3	-6.0	-5.0	-7.0		-3.0												
Min Temp (deg C)	2008	4	5	4	1.31	0.0	0.2	-0.5	0.0		-0.5												
Min Temp (deg C)	2008	4	10	4	1.31	3.4	3.0	4.0	2.0		3.5												
Min Temp (deg C)	2008	6	25	4	1.29	11.7	11.5	11.0	11.0				13.0										
Min Temp (deg C)	2008	7	13	4	1.29	20.0	20.5	20.0	18.0				20.0										
Min Temp (deg C)	2008	7	25	4	1.33	16.7	17.0	17.0			16.5		16.0										
Min Temp (deg C)	2008	8	13	4	1.29	12.8	13.0	13.0	11.0				13.0										
Min Temp (deg C)	2008	9	9	4	1.29	14.2	14.0	14.0	13.0				15.0										
Min Temp (deg C)	2008	9	13	4	1.33	14.8	15.5	14.0			14.0		15.0										
Min Temp (deg C)	2008	9	19	4	1.29	1.8	3.0	1.0	0.0				2.0										
Min Temp (deg C)	2008	9	23	4	1.29	1.9	2.5	2.0	1.0				1.0										
Min Temp (deg C)	2008	10	11	4	1.33	3.3	4.0	3.0			2.0		3.0										
Min Temp (deg C)	2008	10	16	4	1.29	8.5	9.0	9.0	7.5				7.0										
Min Temp (deg C)	2008	10	30	4	1.29	0.1	-0.5	1.0	0.0				-1.0										
Min Temp (deg C)	2008	12	5	4	1.29	-10.5	-10.5	-10.0	-14.0				-9.0										
Min Temp (deg C)	2008	12	6	4	1.29	-9.1	-9.5	-7.0	-17.0				-5.0										
Min Temp (deg C)	2008	12	13	4	1.29	-23.3	-23.0	-21.0	-27.0				-24.5										
Min Temp (deg C)	2008	12	18	4	1.29	-9.3	-9.5	-7.0	-16.0				-7.0										
Min Temp (deg C)	2008	12	19	4	1.29	-18.9	-18.5	-18.0	-22.0				-19.0										
Min Temp (deg C)	2008	12	20	4	1.29	-17.9	-18.0	-17.0	-20.0				-18.0										
Min Temp (deg C)	2008	12	21	4	1.29	-21.0	-19.5	-20.0	-24.0				-23.0										
Min Temp (deg C)	2008	12	26	4	1.29	-18.5	-18.0	-18.0	-25.0				-15.0										
Min Temp (deg C)	2008	12	28	4	1.29	1.1	-0.5	1.0	0.0				4.0										
Min Temp (deg C)	2008	12	30	4	1.29	-11.2	-12.0	-11.0	-11.0				-11.0										
Min Temp (deg C)	2008	12	31	4	1.29	-18.6	-18.0	-18.0	-22.0				-18.0										
Min Temp (deg C)	2009	1	1	4	1.33	-20.6	-21.0	-20.0			-20.0		-20.0										
Min Temp (deg C)	2009	1	2	4	1.29	-20.5	-20.5	-20.0	-25.0				-17.8										
Min Temp (deg C)	2009	1	3	4	1.29	-14.6	-14.5	-13.0	-20.0				-13.0										
Min Temp (deg C)	2009	1	4	4	1.33	-14.3	-15.0	-14.0			-13.0		-13.0										
Min Temp (deg C)	2009	1	7	4	1.33	-14.5	-15.0	-15.0			-14.5		-12.0										
Min Temp (deg C)	2009	1	10	4	1.33	-24.4	-25.5	-23.0			-27.0		-23.0										
Min Temp (deg C)	2009	1	13	4	1.29	-10.1	-10.5	-9.0	-13.0				-9.0										
Min Temp (deg C)	2009	1	14	4	1.29	-23.7	-24.0	-23.0	-25.0				-24.0										
Min Temp (deg C)	2009	1	15	4	1.29	-30.1	-31.0	-29.0	-32.0				-29.0										
Min Temp (deg C)	2009	1	16	4	1.29	-31.8	-32.0	-30.0	-37.0				-30.0										
Min Temp (deg C)	2009	8	6	4	1.29	15.9	15.5	17.0	14.0				16.0										
Min Temp (deg C)	2009	8	12	4	1.29	16.5	17.0	16.0	15.0				17.0										
Min Temp (deg C)	2009	9	16	4	1.29	7.2	7.5	8.0	6.0				6.0										
Min Temp (deg C)	2009	9	17	4	1.29	5.3	5.5	7.0	3.0				4.0										
Min Temp (deg C)	2009	10	30	4	1.29	1.1	-0.5	1.0	0.0				4.0										
Min Temp (deg C)	2009	10	31	4	1.29	10.2	10.5	11.0	6.5				11.0										
Min Temp (deg C)	2009	12	14	4	1.29	-8.2	-7.5	-7.5	-15.0				-5.0										
Min Temp (deg C)	2009	12	23	4	1.29	-12.3	-13.0	-11.5	-12.5				-13.0										
Min Temp (deg C)	2009	12	24	4	1.29	-7.9	-7.0	-7.6	-10.0				-8.5										
Min Temp (deg C)	2010	1	5	4	1.29	-7.9	-8.5	-7.5	-7.0				-9.0										
Min Temp (deg C)	2010	1	6	4	1.29	-6.6	-6.5	-6.0	-7.0				-8.0										
Min Temp (deg C)	2010	1	8	4	1.31	-9.4	-10.0	-8.5	-11.5		-8.5												
Min Temp (deg C)	2010	1	28	4	1.29	-8.1	-9.0	-7.0	-9.0				-8.0										
Min Temp (deg C)	2010	1	29	4	1.29	-18.2	-19.5	-17.0	-19.0				-18.0										
Min Temp (deg C)	2010	2	15	4	1.29	-6.7	-7.5	-6.0	-7.0				-7.0										
Min Temp (deg C)	2010	3	13	4	1.29	-1.0	-1.5	-1.0	-1.0				-1.0										
Min Temp (deg C)	2010	3	14	4	1.29	1.7	1.5	2.0	1.5				1.0										
Min Temp (deg C)	2010	3	19	4	1.29	1.3	1.0	2.0	0.5				1.0										
Min Temp (deg C)	2010	3	20	4	1.29	4.3	4.5	4.5	2.0				5.0										
Min Temp (deg C)	2010	3	21	4	1.29	-1.8	-1.5	-2.5	-3.0				-1.0										
Min Temp (deg C)	2010	3	22	4	1.29	-0.6	-0.5	0.0	-3.0				0.0										
Min Temp (deg C)	2010	9	9	4	1.29	14.1	14.5	14.0	13.0				14.0										
Min Temp (deg C)	2010	9	21	4	1.29	3.4	4.5	3.0	1.5				3.0										
Min Temp (deg C)	2010	10	10	4	1.29	3.2	3.5	4.5	1.0				2.0										
Min Temp (deg C)	2010	10	14	4	1.29	4.7	4.0	6.0	4.0				4.0										
Min Temp (deg C)	2010	10	20	4	1.29	2.6	3.0	3.5	-1.5				3.5										
Min Temp (deg C)	2010	11	12	4	1.33	-4.4	-5.5	-3.0			-4.0		-4.0										
Min Temp (deg C)	2010	11	13	4	1.33	-4.2	-5.0	-3.5			-3.5		-3.0										
Min Temp (deg C)	2010	11	15	4	1.35	3.3	2.5	4.5				3.0				3.5							
Min Temp (deg C)	2010	11	17	4	1.29	5.2	5.5	5.0	3.0				6.0										
Min Temp (deg C)	2010	12	1	4	1.33	4.4	5.0	3.5			5.0		5.0										
Min Temp (deg C)	2010	12	2	4	1.29	0.3	0.5	0.0	0.0				0.0										
Min Temp (deg C)	2010	12	3	4	1.33	-3.0	-4.0	-2.5			-2.0		-1.5										
Min Temp (deg C)	2010	12	4	4	1.29	-3.5	-5.0	-3.0	-3.0				-3.0										
Min Temp (deg C)	2010	12	18	4	1.29	-14.1	-15.5	-14.0	-15.0				-12.0										
Min Temp (deg C)	2010	12	19	4	1.29	-8.7	-9.0	-7.0	-10.0				-10.0										
Min Temp (deg C)	2010	12	23	4	1.29	-4.1	-4.5	-3.5	-4.0				-5.0										
Min Temp (deg C)	2010	12	29	4	1.29	-12.4	-10.5	-13.0	-15.0				-13.0										
Min Temp (deg C)	2010	12	30	4	1.29	-7.1	-6.5	-8.5	-9.0				-5.0										
Min Temp (deg C)	2010	12	31	4	1.29	-6.5	-7.5	-7.0	-5.0				-6.0										
Min Temp (deg C)	2011	1	2	4	1.37	-0.8		-1.5	-1.0		-0.5		0.0										
Min Temp (deg C)	2011	1	13	4	1.29	-8.5	-9.0	-8.5	-8.0				-9.0										
Min Temp (deg C)	2011	1	16	4	1.29	-15.6	-17.0	-13.0	-20.0				-14.0										
Min Temp (deg C)	2011	1	22	4	1.49	-20.7		-18.5			-21.0	-25.0				-26.0							
Min Temp (deg C)	2011	1	31	4	1.37	-23.7		-20.0	-28.0		-25.5		-25.0										
Min Temp (deg C)	2011	2	4	4	1.33	-12.2	-10.5	-15.0			-10.0		-11.0										
Min Temp (deg C)	2011	2	19	4	1.45	-9.4		-8.5				-9.0	-10.0			-9.0							
Min Temp (deg C)	2011	3	7	4	1.29	-9.4	-9.5	-9.5	-9.0				-10.0										
Min Temp (deg C)	2011	3	11	4	1.33	1.3	1.0	1.5			1.0		2.0										
Min Temp (deg C)	2011	3	16	4	1.33	-4.3	-5.5	-3.5			-2.5		-3.0										
Min Temp (deg C)	2011	3	18	4	1.46	2.4		2.5			3.0	2.0	3.0										
Min Temp (deg C)	2011	3	25	4	1.33	-5.9	-6.5	-5.5			-4.5		-5.0										
Min Temp (deg C)	2011	4	21	4	1.33	-0.3	-0.5	0.0				0.0	0.0										
Min Temp (deg C)	2011	4	24	4	1.29	6.1	6.5	7.0	2.0				7.0										
Min Temp (deg C)	2011	5	21	4	1.4	13.7	13.5				14.5	13.0	14.0										
Min Temp (deg C)	2011	5	22	4	1.33	9.4	9.5	9.5			8.5		9.5										
Min Temp (deg C)	2011	5	23	4	1.33	15.1	15.5	15.0			15.0		15.0										
Min Temp (deg C)	2011	6	1	4	1.36	19.5	20.5		14.0		22.0	20.5											
Min Temp (deg C)	2011	6	9	4	1.33	18.9	18.5	19.0				18.0	20.0										
Min Temp (deg C)	2011	6	16	4	1.33	16.2	16.5	16.0			17.0		16.0										
Min Temp (deg C)	2011	6	17	4	1.37	15.3		15.0	12.0		16.5		18.0										
Min Temp (deg C)	2011	6	27	4	1.33	13.8	13.5	13.0			14.0		16.0										
Min Temp (deg C)	2011	7	25	4	1.46	12.0		12.5			11.0	10.0	12.0										
Min Temp (deg C)	2011	7	26	4	1.29	16.3	17.0	16.0	15.0				16.0										
Min Temp (deg C)	2011	8	1	4	1.33	19.0	20.5	18.0				17.5	18.0										
Min Temp (deg C)	2011	8	8	4	1.33	19.5	20.0	19.5			19.0		19.0										
Min Temp (deg C)	2011	8	9	4	1.33	14.7	15.0	16.0			12.0		13.0										
Min Temp (deg C)	2011	8	14	4	1.33	16.5	17.0	17.0			15.5		15.0										
Min Temp (deg C)	2011	8	26	4	1.57	14.3					14.0	12.5			15.5	12.0							
Min Temp (deg C)	2011	8	30	4	1.31	12.0	13.5	11.5	8.0		13.0												
Min Temp (deg C)	2011	9	1	4	1.31	12.4	13.5	12.5	10.0		11.0												
Min Temp (deg C)	2011	9	6	4	1.34	13.2	13.5	13.0			13.0	12.5											
Min Temp (deg C)	2011	9	8	4	1.35	14.4	15.0	14.5				12.5				12.5							
Min Temp (deg C)	2011	9	12	4	1.33	13.8	13.5	12.5			14.0		17.0										
Min Temp (deg C)	2011	9	20	4	1.33	12.1	12.5	12.0			12.0		12.0										
Min Temp (deg C)	2011	9	22	4	1.4	14.9	14.5				15.0	14.5	16.0										
Min Temp (deg C)	2011	9	25	4	1.33	18.5	18.5	19.0			18.0		18.0										
Min Temp (deg C)	2011	9	29	4	1.33	15.7	16.0	15.5			14.5		16.0										
Min Temp (deg C)	2011	10	2	4	1.33	6.5	7.0	6.5			6.0		6.0										
Min Temp (deg C)	2011	10	3	4	1.33	9.3	10.0	9.0			8.5		9.0										
Min Temp (deg C)	2011	10	18	4	1.33	7.7	8.0	7.5			7.0		8.0										
Min Temp (deg C)	2011	11	1	4	1.33	-0.7	-2.5	-0.5			1.0		3.0										
Min Temp (deg C)	2011	11	4	4	1.33	-1.2	-2.0	0.0			-1.5		-1.0										
Min Temp (deg C)	2011	11	7	4	1.33	0.5	-1.0	0.0				2.0	5.0										
Min Temp (deg C)	2011	11	8	4	1.33	4.1	2.5	6.0				4.0	5.0										
Min Temp (deg C)	2011	11	17	4	1.33	1.1	0.5	2.0			2.0		1.0										
Min Temp (deg C)	2011	11	18	4	1.33	-2.2	-3.0	-1.0			-2.0		-2.0										
Min Temp (deg C)	2011	11	19	4	1.33	0.1	1.0	-1.0			-1.0		1.0										
Min Temp (deg C)	2011	11	20	4	1.33	3.6	4.0	3.0			4.5		4.0										
Min Temp (deg C)	2011	11	21	4	1.46	-6.2		-6.0			-6.0	-7.0					-4.5						
Min Temp (deg C)	2011	11	22	4	1.46	-10.2		-10.0			-10.0	-10.5	-9.0										
Min Temp (deg C)	2011	11	23	4	1.33	-3.5	-3.5	-3.0			-3.0		-4.0										
Min Temp (deg C)	2011	11	24	4	1.33	-8.4	-6.5	-9.0			-12.0		-10.0										
Min Temp (deg C)	2011	11	25	4	1.33	2.0	3.5	1.0				1.0	1.0										
Min Temp (deg C)	2011	11	26	4	1.33	2.9	3.0	4.0			2.5		1.2										
Min Temp (deg C)	2011	11	27	4	1.33	1.6	2.0	2.5			0.5		0.0										
Min Temp (deg C)	2011	11	28	4	1.33	2.6	0.5	4.0			4.0		5.0										
Min Temp (deg C)	2011	11	29	4	1.33	-0.4	-1.5	0.0			-1.0		2.0										
Min Temp (deg C)	2011	11	30	4	1.33	3.9	4.0	4.0			3.5		4.0										
Min Temp (deg C)	2011	12	1	4	1.33	-3.8	-4.5	-3.0			-3.5		-3.0										
Min Temp (deg C)	2011	12	2	4	1.33	-2.0	-2.5	-1.0			-2.0		-2.0										
Min Temp (deg C)	2011	12	5	4	1.4	6.4	6.5				6.5	6.0					6.0						
Min Temp (deg C)	2011	12	6	4	1.33	-0.3	-0.5	0.0			-0.5		0.0										
Min Temp (deg C)	2011	12	7	4	1.4	-0.9	-1.0				-1.0	-1.0	-1.0										
Min Temp (deg C)	2011	12	14	4	1.4	-0.4	-0.5					-0.5	0.0				-0.5						
Min Temp (deg C)	2011	12	15	4	1.33	0.1	0.5	0.0			-1.0		0.0										
Min Temp (deg C)	2011	12	16	4	1.66	-0.8					-0.5	-1.5	0.0				-1.0						
Min Temp (deg C)	2011	12	21	4	1.46	-11.3		-11.5			-11.0	-12.5	-9.0										
Min Temp (deg C)	2011	12	22	4	1.46	-2.3		-2.5			-2.0	-2.0	-1.0										
Min Temp (deg C)	2011	12	23	4	1.46	-9.2		-9.0			-10.0	-9.5					-7.0						
Min Temp (deg C)	2011	12	25	4	1.46	-21.2		-19.5			-21.0	-21.0	-22.5										
Min Temp (deg C)	2011	12	26	4	1.46	-10.9		-11.0			-10.0	-12.0	-9.0										
Min Temp (deg C)	2011	12	27	4	1.33	-3.2	-2.5	-4.0			-3.0		-3.0										
Min Temp (deg C)	2011	12	28	4	1.33	-10.0	-10.5	-9.0			-10.0		-10.0										
Min Temp (deg C)	2011	12	31	4	1.33	-10.4	-10.5	-10.0			-11.0		-10.0										
Min Temp (deg C)	2012	1	7	4	1.33	-10.8	-11.0	-10.5			-11.0		-10.0										
Min Temp (deg C)	2012	1	12	4	1.33	-12.7	-13.0	-13.0			-12.5		-11.0										
Min Temp (deg C)	2012	1	13	4	1.33	-5.7	-6.0	-6.5			-5.0		-3.0										
Min Temp (deg C)	2012	1	14	4	1.46	-19.9		-17.5			-20.0	-22.5	-22.0										
Min Temp (deg C)	2012	1	15	4	1.46	-28.0		-26.5			-28.0	-30.0	-28.0										
Min Temp (deg C)	2012	1	16	4	1.34	-24.9	-26.0	-24.5			-21.0	-25.0											
Min Temp (deg C)	2012	1	18	4	1.46	-12.5		-11.5			-12.0	-12.5	-13.0										
Min Temp (deg C)	2012	1	19	4	1.46	-23.4		-22.5			-25.0	-25.0	-22.0										
Min Temp (deg C)	2012	1	20	4	1.49	-17.0		-16.0			-17.0	-16.5				-19.5							
Min Temp (deg C)	2012	1	21	4	1.33	-21.4	-21.5	-21.0			-22.5		-21.0										
Min Temp (deg C)	2012	1	22	4	1.33	-24.6	-24.5	-24.5			-25.5		-24.0										
Min Temp (deg C)	2012	1	23	4	1.33	-15.0	-15.5	-14.0				-16.0	-14.5										
Min Temp (deg C)	2012	1	24	4	1.33	-0.1	-0.5	0.0			1.0		1.0										
Min Temp (deg C)	2012	1	25	4	1.46	-5.8		-5.5			-5.5	-6.0	-5.0										
Min Temp (deg C)	2012	1	27	4	1.33	-6.7	-7.0	-7.0			-6.0		-5.0										
Min Temp (deg C)	2012	1	28	4	1.4	-3.1	-4.0				-3.0	-2.0	-2.0										
Min Temp (deg C)	2012	1	30	4	1.34	-10.9	-11.5	-10.5			-10.0	-10.5											
Min Temp (deg C)	2012	1	31	4	1.34	-14.8	-15.5	-14.0			-13.0	-16.0											
Min Temp (deg C)	2012	2	1	4	1.34	-8.0	-8.5	-7.5			-7.0	-8.0											
Min Temp (deg C)	2012	2	4	4	1.5	-11.6					-12.0	-13.0			-10.5		-11.5						
Min Temp (deg C)	2012	2	6	4	1.33	-6.5	-6.0	-6.0			-6.0		-8.0										
Min Temp (deg C)	2012	2	7	4	1.66	-8.5					-9.5	-9.0	-8.0				-7.5						
Min Temp (deg C)	2012	2	10	4	1.33	-5.0	-5.0	-6.0			-3.5		-3.0										
Min Temp (deg C)	2012	2	12	4	1.33	-20.8	-21.0	-19.0			-22.5		-22.0										
Min Temp (deg C)	2012	2	13	4	1.33	-13.2	-13.0	-12.0			-13.0		-15.0										
Min Temp (deg C)	2012	2	22	4	1.33	-2.3	-3.5	-2.5			0.5		0.5										
Min Temp (deg C)	2012	2	23	4	1.33	-0.5	-1.0	0.0			0.0		0.0										
Min Temp (deg C)	2012	2	24	4	1.33	-5.3	-6.5	-5.0			-3.0		-3.0										
Min Temp (deg C)	2012	2	25	4	1.46	-3.3		-2.0			-3.5	-2.5	-5.0										
Min Temp (deg C)	2012	2	26	4	1.33	-12.4	-13.0	-11.0			-12.0		-13.0										
Min Temp (deg C)	2012	2	27	4	1.46	-15.0		-13.0			-15.0	-16.0	-17.0										
Min Temp (deg C)	2012	2	28	4	1.33	-9.4	-10.0	-8.5			-9.0		-9.0										
Min Temp (deg C)	2012	3	3	4	1.33	-2.9	-4.0	-3.0			-2.0		0.0										
Min Temp (deg C)	2012	3	10	4	1.33	-8.3	-8.5	-8.0			-8.0		-8.0										
Min Temp (deg C)	2012	3	11	4	1.33	-4.2	-4.0	-5.0			-3.5		-3.0										
Min Temp (deg C)	2012	3	16	4	1.33	0.4	-0.5	1.0			0.5		2.0										
Min Temp (deg C)	2012	3	17	4	1.33	-1.5	-2.5	-1.5			-1.0		1.0										
Min Temp (deg C)	2012	3	19	4	1.33	4.5	2.5	4.0			5.0		10.0										
Min Temp (deg C)	2012	3	20	4	1.33	0.6	-1.0	1.0			1.0		4.0										
Min Temp (deg C)	2012	3	21	4	1.33	5.9	4.5	4.0			8.0		12.0										
Min Temp (deg C)	2012	3	28	4	1.33	-2.4	-2.5	-2.0			-3.0		-2.0										
Min Temp (deg C)	2012	4	2	4	1.33	-3.6	-4.5	-3.0			-3.0		-2.0										
Min Temp (deg C)	2012	4	12	4	1.34	2.0	2.5	2.0			0.5	1.0											
Min Temp (deg C)	2012	4	16	4	1.33	14.9	15.5	14.5			14.0		15.0										
Min Temp (deg C)	2012	4	18	4	1.4	-1.0	-1.0				-2.0	-2.0	-1.0										
Min Temp (deg C)	2012	4	27	4	1.4	1.5	1.5				1.5	1.0	1.0										
Min Temp (deg C)	2012	5	2	4	1.33	7.7	8.0	7.5			7.5		8.0										
Min Temp (deg C)	2012	5	3	4	1.33	10.3	10.5	10.5			10.0		10.0										
Min Temp (deg C)	2012	5	8	4	1.33	10.6	10.5	11.0			9.0		11.0										
Min Temp (deg C)	2012	5	9	4	1.33	11.9	12.0	12.0			12.0		12.0										
Min Temp (deg C)	2012	5	11	4	1.33	6.1	6.5	6.0			5.5		6.0										
Min Temp (deg C)	2012	5	12	4	1.59	4.2						1.0	4.0			2.0	7.0						
Min Temp (deg C)	2012	5	19	4	1.4	10.7	11.5				11.0	10.0					8.5						
Min Temp (deg C)	2012	5	20	4	1.33	12.2	12.0	11.5			12.5		14.0										
Min Temp (deg C)	2012	5	21	4	1.4	17.2	17.0				19.5	17.5					16.5						
Min Temp (deg C)	2012	5	22	4	1.4	16.0	15.5				15.0	15.0	18.0										
Min Temp (deg C)	2012	5	23	4	1.33	11.9	12.0	11.5			11.5		13.0										
Min Temp (deg C)	2012	5	24	4	1.33	12.1	12.5	11.5			11.0		13.0										
Min Temp (deg C)	2012	5	25	4	1.33	19.1	19.5	18.5			19.0		19.5										
Min Temp (deg C)	2012	5	26	4	1.33	15.2	15.0	15.0			16.0		16.0										
Min Temp (deg C)	2012	5	27	4	1.33	11.4	11.5	11.5			10.0		12.0										
Min Temp (deg C)	2012	5	28	4	1.33	14.3	14.5	14.0			14.0		15.0										
Min Temp (deg C)	2012	5	29	4	1.33	10.1	10.0	10.0				10.0	11.0										
Min Temp (deg C)	2012	6	2	4	1.33	12.3	12.5	12.0			12.0		13.0										
Min Temp (deg C)	2012	6	7	4	1.4	10.1	10.5				8.5	8.5	10.0										
Min Temp (deg C)	2012	6	10	4	1.4	10.2	10.0				9.0	7.0	12.0										
Min Temp (deg C)	2012	6	11	4	1.4	15.4	15.5				14.0	14.0	16.0										
Min Temp (deg C)	2012	6	12	4	1.33	18.0	18.0	17.5				18.0	19.0										
Min Temp (deg C)	2012	6	13	4	1.33	17.3	17.5	17.5			17.0		17.0										
Min Temp (deg C)	2012	6	15	4	1.33	11.6	12.0	12.0			9.0		11.0										
Min Temp (deg C)	2012	6	21	4	1.33	23.6	23.5	24.0			22.0		24.0										
Min Temp (deg C)	2012	6	29	4	1.4	17.9	18.0				17.0	17.5	18.0										
Min Temp (deg C)	2012	7	1	4	1.33	16.9	17.0	16.0			15.0		19.0										
Min Temp (deg C)	2012	7	3	4	1.33	12.6	13.0	13.0			11.0		12.0										
Min Temp (deg C)	2012	7	4	4	1.33	18.1	18.5	18.0			17.0		18.0										
Min Temp (deg C)	2012	7	6	4	1.4	15.9	16.5				14.5	15.0	15.0										
Min Temp (deg C)	2012	7	21	4	1.37	10.9		11.0	10.0		9.0		11.0										
Min Temp (deg C)	2012	8	5	4	1.29	22.6	23.5	23.0	19.0				23.0										
Min Temp (deg C)	2012	8	6	4	1.33	15.8	16.0		14.5		15.0		16.0										
Min Temp (deg C)	2012	8	28	4	1.29	18.7	19.5	19.0	15.5				19.0										
Min Temp (deg C)	2012	9	1	4	1.29	14.4	15.0	15.0	12.0				14.0										
Min Temp (deg C)	2012	9	3	4	1.29	9.3	10.5	10.0	8.0				7.0										
Min Temp (deg C)	2012	9	4	4	1.29	16.3	16.0	16.0	13.5				19.0										
Min Temp (deg C)	2012	9	5	4	1.29	18.1	18.5	18.0	17.0				18.0										
Min Temp (deg C)	2012	9	7	4	1.29	13.8	15.0	13.5	11.0				14.0										
Min Temp (deg C)	2012	9	12	4	1.29	10.9	11.0	10.0	9.0				13.0										
Min Temp (deg C)	2012	9	14	4	1.29	14.8	15.5	13.5	11.0				18.0										
Min Temp (deg C)	2012	9	16	4	1.29	5.3	5.0	6.0	4.0				5.0										
Min Temp (deg C)	2012	9	22	4	1.29	13.5	14.0	13.5	12.5				13.0										
Min Temp (deg C)	2012	9	27	4	1.29	4.0	4.5	4.0	2.5				4.0										
Min Temp (deg C)	2012	9	28	4	1.29	2.2	3.5	1.5	1.0				1.5										
Min Temp (deg C)	2012	10	1	4	1.33	10.7	11.0		10.0		10.0		10.0										
Min Temp (deg C)	2012	10	3	4	1.33	9.1	9.5	9.0			7.0		9.5										
Min Temp (deg C)	2012	10	6	4	1.29	8.8	9.0	8.5	8.0				9.0										
Min Temp (deg C)	2012	10	7	4	1.29	4.2	4.5	5.0	2.0				4.0										
Min Temp (deg C)	2012	10	8	4	1.29	0.9	0.0	0.5	0.0				3.0										
Min Temp (deg C)	2012	10	9	4	1.29	1.2	2.0	0.5	0.0				1.5										
Min Temp (deg C)	2012	10	13	4	1.33	-3.1	-3.5		-4.0		-4.0		-3.0										
Min Temp (deg C)	2012	10	14	4	1.33	3.7	4.0		2.5		2.5		3.0										
Min Temp (deg C)	2012	10	15	4	1.33	7.8	8.0	7.0			8.0		9.0										
Min Temp (deg C)	2012	10	16	4	1.29	4.8	4.5	5.0	4.0				5.0										
Min Temp (deg C)	2012	10	25	4	1.33	2.4	3.0	3.0			0.0		1.0										
Min Temp (deg C)	2012	10	26	4	1.29	7.0	6.0	6.5	5.5				10.0										
Min Temp (deg C)	2012	10	27	4	1.29	8.7	8.5	9.5	8.0				8.0										
Min Temp (deg C)	2012	10	28	4	1.29	8.5	8.5	8.5	8.0				8.0										
Min Temp (deg C)	2012	10	29	4	1.29	8.8	9.5	8.5	8.0				8.0										
Min Temp (deg C)	2012	11	10	4	1.37	-0.9		-0.5	-2.0		-1.0		-1.0										
Min Temp (deg C)	2012	11	11	4	1.33	-3.3	-4.5		-4.0		-4.0		-2.0										
Min Temp (deg C)	2012	11	15	4	1.29	-4.2	-5.5	-3.0	-5.0				-4.0										
Min Temp (deg C)	2012	12	2	4	1.31	-7.0	-7.5	-7.0	-7.0		-7.5												
Min Temp (deg C)	2012	12	4	4	1.29	1.1	1.5	0.3	1.0				1.0										
Min Temp (deg C)	2012	12	5	4	1.33	-1.2	-1.5	-0.5			-1.0		-1.0										
Min Temp (deg C)	2012	12	6	4	1.33	-7.2	-8.5	-6.0			-7.5		-5.5										
Min Temp (deg C)	2012	12	7	4	1.29	-4.7	-5.0	-5.0	-5.0				-4.0										
Min Temp (deg C)	2012	12	8	4	1.29	-0.0	-1.0	0.5	0.0				0.0										
Min Temp (deg C)	2012	12	10	4	1.29	-5.0	-5.5	-5.0	-7.0				-3.0										
